TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
8997,3230,2744.2182045038253,Transfer,Miami,Laptop,Afternoon,0,52.71543887754298,0
8998,3317,2700.765331820432,Withdrawal,Miami,ATM,Night,0,10.186071665836248,0
8999,3992,8194.994435846176,Purchase,Miami,ATM,Night,0,6.756322874331974,0
9000,2490,7109.565786968923,Transfer,Chicago,ATM,Night,0,51.340801481959375,0
9001,3917,9816.278179046823,Deposit,New York,ATM,Afternoon,0,33.34395458845134,0
9002,2635,7118.013874115067,Transfer,Chicago,POS,Morning,0,41.26755394909546,0
9003,4590,4188.372977027919,Purchase,Chicago,Laptop,Morning,0,49.723953752853404,0
9004,4613,6992.287332842717,Deposit,Los Angeles,Laptop,Afternoon,1,21.06169100869777,1
9005,3514,,Transfer,Miami,ATM,Morning,0,45.25693734311365,0
9006,3352,7104.317406799655,Withdrawal,Houston,ATM,Morning,1,38.22805366188767,1
9007,2167,,Deposit,Miami,Mobile,Afternoon,0,2.4640259935626903,0
9008,1110,,Purchase,New York,Laptop,Morning,1,43.500472324135586,0
9009,2013,1145.3761005037168,Transfer,Chicago,POS,Afternoon,0,21.31298484937057,0
9010,1231,7050.795091542791,Withdrawal,New York,Laptop,Night,1,13.270195258123824,0
9011,2714,8509.551520094816,Deposit,Chicago,Laptop,Morning,0,57.70331874311028,0
9012,4655,9544.242216206721,Deposit,Chicago,Laptop,Afternoon,0,46.40351061478906,0
9013,4793,2117.5832042198767,Withdrawal,Chicago,Mobile,Night,0,2.445053009635966,0
9014,2755,5044.2507871652,Purchase,Houston,POS,Morning,0,45.83037470544151,0
9015,4663,6808.742927968374,Deposit,Miami,ATM,Night,1,51.171091738578035,1
9016,4571,2482.202617718361,Purchase,Chicago,POS,Morning,1,22.02221237108546,1
9017,3642,,Purchase,Los Angeles,ATM,Night,0,20.26063864323325,0
9018,2577,2583.2120371550136,Withdrawal,Chicago,ATM,Night,0,25.9971692639974,0
9019,2296,3341.235635111156,Deposit,Miami,POS,Morning,1,28.507311183398464,0
9020,4774,4420.771778143542,Transfer,Miami,Mobile,Afternoon,1,23.454733165979352,0
9021,3220,5296.609086478204,Withdrawal,Houston,Mobile,Night,1,30.86488059935993,1
9022,1972,4499.165057535255,Withdrawal,Chicago,ATM,Afternoon,0,58.38157940638287,0
9023,2030,4937.023242681413,Purchase,Los Angeles,Mobile,Night,1,2.892566088178176,0
9024,4226,2992.9016753200435,Transfer,Houston,Mobile,Night,0,58.97081420482572,0
9025,4593,1598.0612892860797,Withdrawal,Houston,Mobile,Morning,0,51.11647034598235,0
9026,3593,483.0262734951259,Purchase,Chicago,Mobile,Night,0,48.043162768281704,0
9027,3595,1967.8274376917602,Deposit,Chicago,ATM,Night,0,27.56728917553509,0
9028,4992,5823.616978642773,Purchase,Houston,Mobile,Afternoon,0,5.429420547793546,0
9029,1517,7863.293323553292,Transfer,Houston,POS,Afternoon,0,37.51015819017027,0
9030,4991,1700.7834984545163,Transfer,Houston,POS,Afternoon,0,53.76093046397064,0
9031,1913,1094.468024148758,Purchase,New York,ATM,Morning,1,26.077660351823507,1
9032,3262,7495.41070188701,Deposit,Houston,Laptop,Afternoon,0,5.088984904666206,0
9033,3181,3058.531722067524,Transfer,Miami,Mobile,Morning,0,1.318937615258104,0
9034,3332,9515.47939788125,Transfer,Los Angeles,POS,Morning,0,8.044770494843043,0
9035,4197,7146.036526397626,Deposit,Los Angeles,Laptop,Afternoon,0,36.75068136350847,0
9036,2944,3274.2929119578785,Withdrawal,Chicago,POS,Night,0,59.46337117004301,0
9037,2462,2902.5320504591123,Transfer,Houston,POS,Night,1,43.014383519008966,0
9038,2872,5241.7468788503775,Purchase,Los Angeles,Laptop,Afternoon,0,10.271851458578212,0
9039,3733,800.6552360993122,Deposit,Los Angeles,Mobile,Night,0,51.89736000788518,0
9040,4223,1185.5883613265369,Transfer,Miami,ATM,Morning,0,39.95554842986539,0
9041,3378,1766.8202343487633,Withdrawal,Miami,ATM,Afternoon,1,18.79191269630544,1
9042,4609,7749.488697112556,Transfer,New York,ATM,Morning,0,30.598683823214145,0
9043,4454,5143.435019098533,Withdrawal,New York,Mobile,Afternoon,1,24.77743927081882,1
9044,4186,115.56555651668495,Transfer,Los Angeles,Mobile,Night,0,52.40157745994261,0
9045,3941,6738.430109446369,Transfer,Chicago,POS,Night,1,57.245521360022515,1
9046,4553,,Purchase,Los Angeles,ATM,Morning,0,8.297548153952196,0
9047,2307,5113.415125988341,Deposit,Chicago,ATM,Night,0,9.69880791646549,0
9048,1898,2149.021271695226,Deposit,Los Angeles,POS,Night,1,5.86506469973039,0
9049,2098,,Purchase,Miami,POS,Morning,0,23.421835552226952,0
9050,2189,9791.740865117372,Deposit,Houston,Laptop,Morning,1,58.29236617564769,0
9051,2212,743.712463147557,Deposit,Los Angeles,Laptop,Morning,0,59.25124739355833,0
9052,3125,2846.334822647662,Deposit,New York,Mobile,Afternoon,1,36.16079398883265,0
9053,3994,2437.5459526796894,Transfer,Chicago,ATM,Morning,0,28.347119368998133,0
9054,4673,2493.007614404284,Transfer,Chicago,POS,Afternoon,1,18.840360188922347,0
9055,1687,3793.276512078119,Withdrawal,Los Angeles,ATM,Afternoon,1,1.0288030075872423,0
9056,3068,8182.916749594234,Withdrawal,Chicago,Mobile,Afternoon,0,16.507840357169805,0
9057,1565,9129.45831274423,Deposit,New York,ATM,Morning,1,9.631890469861156,0
9058,2207,2030.1287237151435,Deposit,Miami,POS,Afternoon,1,1.1170168069820439,1
9059,2894,5434.069880101646,Deposit,Houston,POS,Night,0,53.863659109080956,0
9060,4293,6372.620731933148,Purchase,Houston,POS,Morning,0,5.9758777415805335,0
9061,1826,5223.056468894811,Transfer,Chicago,Mobile,Morning,0,42.809586200031376,0
9062,2351,4346.423178027227,Deposit,Los Angeles,POS,Afternoon,0,55.546992211145174,0
9063,3226,1927.835303533786,Deposit,Chicago,Laptop,Morning,0,8.497476954469283,0
9064,2811,4887.311398400393,Transfer,New York,POS,Afternoon,1,15.18893319790875,1
9065,4183,4018.1361288361754,Withdrawal,Los Angeles,ATM,Morning,0,14.867270528338798,0
9066,4807,7957.677991397674,Deposit,Miami,POS,Afternoon,1,6.080793403770241,0
9067,4797,7638.407548038322,Deposit,New York,POS,Morning,0,54.673486521052894,0
9068,2082,1348.6468252446505,Deposit,Miami,ATM,Morning,0,51.094432498874085,0
9069,2350,894.3053351050452,Deposit,Los Angeles,Mobile,Afternoon,0,23.46481434953841,0
9070,3952,9082.457892842755,Transfer,Miami,Mobile,Night,0,46.39754461356374,0
9071,2644,5359.728805755332,Transfer,New York,Mobile,Morning,1,31.05545140767429,1
9072,4968,8579.43136345308,Transfer,New York,Mobile,Night,0,41.0657328888136,0
9073,3716,590.9296944583475,Withdrawal,Chicago,POS,Night,0,41.659613168029296,0
9074,1190,52698.910090510864,Deposit,Los Angeles,POS,Morning,1,233.71924083108343,1
9075,2223,5398.870880616601,Withdrawal,Houston,Laptop,Morning,0,54.05164339356277,0
9076,2335,8608.413305096077,Withdrawal,Houston,Mobile,Afternoon,0,47.5563400938822,0
9077,1707,985.123882314778,Transfer,Miami,ATM,Afternoon,0,42.68534220879246,0
9078,4106,2412.051181122334,Deposit,Houston,ATM,Night,1,37.69787206240202,1
9079,1378,4071.317755731261,Deposit,Houston,ATM,Afternoon,0,13.33612657036768,0
9080,1386,8659.756339445223,Withdrawal,New York,ATM,Afternoon,1,17.705069112706706,0
9081,4829,9389.444317554964,Purchase,New York,Laptop,Afternoon,0,5.446146329814552,0
9082,3284,9927.318949740342,Purchase,New York,Laptop,Afternoon,0,16.20883008715183,0
9083,1615,9592.34292972063,Deposit,Houston,Laptop,Morning,1,33.09256722845355,0
9084,2542,69.35814088510058,Deposit,Miami,Mobile,Afternoon,0,57.26720107416627,0
9085,3330,486.6063311241817,Withdrawal,Los Angeles,POS,Night,0,8.481551405877621,0
9086,3048,1484.5921233843108,Withdrawal,Chicago,ATM,Morning,0,27.124850073523795,0
9087,2754,,Transfer,Miami,ATM,Morning,1,45.29955834464145,0
9088,1463,8300.881129559717,Withdrawal,New York,Laptop,Night,0,47.82562598360323,0
9089,4301,8927.635391401449,Withdrawal,Miami,Mobile,Morning,1,12.272543156495376,0
9090,1966,1876.4757188828844,Purchase,Los Angeles,Laptop,Morning,0,11.520247202791936,0
9091,1171,6200.444874680889,Purchase,New York,ATM,Night,0,37.03153664757473,0
9092,4158,,Purchase,Los Angeles,ATM,Afternoon,0,54.92882213800251,0
9093,4624,4642.680041953895,Purchase,Chicago,Laptop,Morning,0,48.45717162578035,0
9094,2146,1044.4002838083118,Withdrawal,Miami,ATM,Afternoon,0,23.680193038299137,0
9095,1842,4583.558364345403,Deposit,Chicago,POS,Night,0,39.84343677973699,0
9096,2321,3764.1910738576917,Purchase,Houston,POS,Morning,0,16.035191281769894,0
9097,2908,5780.80338069941,Transfer,Miami,Laptop,Afternoon,0,28.832725001530388,0
9098,1689,4392.200257226966,Transfer,Houston,POS,Night,0,32.593052656886286,0
9099,3622,,Withdrawal,Los Angeles,POS,Morning,0,38.626699442679794,0
9100,2507,9940.037356802575,Transfer,Houston,Laptop,Morning,0,24.621153878101133,0
9101,3212,5439.966974928403,Purchase,Los Angeles,Laptop,Afternoon,0,2.88879373821333,0
9102,3024,,Deposit,Chicago,Laptop,Morning,0,55.75531071948419,0
9103,2722,9546.627541325499,Deposit,New York,POS,Afternoon,0,57.418203076563884,0
9104,1382,1567.0450721949003,Purchase,Chicago,ATM,Afternoon,1,41.53250704722814,1
9105,3256,1900.4836494270298,Transfer,Houston,Mobile,Morning,1,16.715806726948227,0
9106,4810,8082.067343137207,Withdrawal,Los Angeles,ATM,Night,1,36.08981282434235,0
9107,4503,2615.7024894498377,Deposit,Houston,Laptop,Morning,0,17.29013726182273,0
9108,2412,7994.2787918523545,Purchase,New York,ATM,Night,1,42.23113038911058,1
9109,2583,2722.6194942559405,Purchase,Miami,Mobile,Afternoon,0,22.25683789268736,0
9110,3271,341.54442594776486,Transfer,Miami,ATM,Afternoon,0,33.88939348863931,0
9111,3050,5174.977091628292,Withdrawal,Miami,Laptop,Morning,0,4.477756556944581,0
9112,1371,1974.8974769273452,Withdrawal,Houston,Mobile,Morning,0,59.77530350656263,0
9113,2710,7580.884466395386,Transfer,Miami,POS,Morning,0,40.066802912432635,0
9114,2469,6415.58433598916,Purchase,Los Angeles,ATM,Afternoon,0,56.462519057740984,0
9115,1610,9236.790653099399,Transfer,New York,POS,Morning,0,44.928308174147105,0
9116,1115,7832.053689084702,Transfer,Chicago,POS,Night,0,34.15121473896062,0
9117,4341,1815.9517888588612,Transfer,Los Angeles,Mobile,Night,0,44.449931214687545,0
9118,1446,8003.580784281316,Purchase,New York,POS,Afternoon,0,28.688521648779957,0
9119,2391,6420.953077692093,Deposit,Chicago,POS,Afternoon,0,57.59844090765199,0
9120,4324,6692.826901188643,Purchase,Miami,ATM,Morning,0,46.685609975924855,0
9121,2340,8324.306230841787,Deposit,Chicago,Mobile,Morning,0,8.14138413636376,0
9122,1414,5742.502451197513,Deposit,Houston,Laptop,Night,0,57.088742382956895,0
9123,4166,4665.375108386599,Transfer,Houston,Laptop,Night,0,34.97026210371724,0
9124,2808,6370.0439432336925,Withdrawal,Miami,Mobile,Afternoon,0,27.577585885715603,0
9125,3939,2986.594715294007,Transfer,Miami,POS,Morning,0,47.73923979063026,0
9126,2047,1834.145339560122,Purchase,Los Angeles,ATM,Morning,1,14.492254901122301,1
9127,4699,6169.712502331751,Withdrawal,Los Angeles,POS,Morning,0,57.53385252266604,0
9128,3710,2346.145207163922,Withdrawal,Houston,Laptop,Morning,1,10.813794002641407,1
9129,2873,808.3519423726012,Purchase,New York,ATM,Night,0,18.445273376675907,0
9130,2073,15.536304006686601,Purchase,Los Angeles,Mobile,Morning,1,53.45336349582523,0
9131,4573,6087.11081998667,Transfer,New York,POS,Night,0,36.891657506483824,0
9132,1717,3627.8663469675657,Purchase,Houston,POS,Afternoon,0,51.41667781295624,0
9133,4569,7525.5865970278255,Deposit,Los Angeles,ATM,Morning,1,12.760737769723328,0
9134,2358,3758.0122191478936,Deposit,New York,POS,Night,0,48.42323516094935,0
9135,4150,4865.174447899885,Withdrawal,New York,Mobile,Night,1,11.525023846215133,1
9136,2605,4076.7788784256954,Transfer,Los Angeles,ATM,Night,0,44.850011577674024,0
9137,4098,6509.242163182368,Transfer,Miami,Mobile,Morning,0,10.118241293867984,0
9138,3318,3567.830228529532,Withdrawal,Chicago,Mobile,Night,1,21.235372271723953,0
9139,1561,9638.038822923665,Purchase,Miami,Mobile,Night,0,29.09638906983755,0
9140,3851,9362.108396119316,Transfer,Chicago,Mobile,Afternoon,0,55.211124170837785,0
9141,3294,8481.798747546241,Withdrawal,New York,POS,Morning,0,44.17199628813151,0
9142,4847,9203.799703021754,Withdrawal,Los Angeles,ATM,Night,0,17.623762178347878,0
9143,4662,4496.905487709316,Deposit,Houston,POS,Night,0,27.340625947050356,0
9144,1386,5368.939663927026,Withdrawal,Los Angeles,Laptop,Morning,0,21.652362763905426,0
9145,1701,7423.504999656862,Purchase,Miami,Mobile,Morning,0,56.45149526116651,0
9146,3606,6964.497790136025,Purchase,Chicago,Mobile,Night,0,11.303092704195564,0
9147,1972,8907.879170098653,Purchase,Los Angeles,Laptop,Morning,0,55.02550256038431,0
9148,2384,7166.146962294386,Purchase,Chicago,Laptop,Morning,1,49.84383349931472,1
9149,4937,9978.86823520232,Withdrawal,Miami,Mobile,Morning,0,8.592853092771858,0
9150,1983,3491.572940317594,Transfer,Miami,POS,Morning,0,17.115317409238685,0
9151,2511,8331.647444971784,Withdrawal,Los Angeles,POS,Morning,0,42.91493486744851,0
9152,1351,6979.371880098315,Transfer,Houston,Mobile,Night,1,42.72994787262202,1
9153,2724,6916.950587698036,Transfer,Houston,ATM,Night,0,14.7875595362449,0
9154,2951,3265.097592501539,Transfer,Chicago,Laptop,Afternoon,0,38.382716153518146,0
9155,2279,7858.161906305995,Deposit,Los Angeles,POS,Afternoon,0,41.56092259034007,0
9156,4293,9004.756463252515,Purchase,New York,ATM,Morning,1,5.249034575123943,0
9157,2907,2193.299130590424,Deposit,Miami,Mobile,Morning,0,23.476211920747815,0
9158,1752,6258.713402795875,Withdrawal,Chicago,Mobile,Night,0,54.46687533364041,0
9159,3828,3927.4269427367244,Deposit,Miami,POS,Afternoon,0,54.12945192302108,0
9160,2024,9895.585711755823,Transfer,Chicago,POS,Morning,0,40.04821772283039,0
9161,1545,4793.539830158499,Withdrawal,Los Angeles,Mobile,Morning,0,39.508985197339435,0
9162,2469,2290.9185362314574,Purchase,Chicago,POS,Afternoon,0,51.469304252188316,0
9163,1078,3824.757675966107,Transfer,Chicago,POS,Afternoon,0,21.18711900220904,0
9164,2259,6541.845514268096,Purchase,New York,POS,Morning,0,3.9297738935138007,0
9165,3381,770.132819782267,Deposit,Chicago,Mobile,Afternoon,0,50.93632582043558,0
9166,1888,6039.983183010164,Purchase,Houston,Laptop,Afternoon,0,19.41890037607746,0
9167,4420,9312.93534419719,Withdrawal,Chicago,ATM,Afternoon,1,40.69270970047982,0
9168,4169,8505.124248701926,Transfer,Chicago,Laptop,Night,0,29.80206650955643,0
9169,2105,686.0586312132539,Purchase,Los Angeles,Mobile,Morning,0,9.542122640364184,0
9170,3549,9933.96488860329,Deposit,Chicago,ATM,Afternoon,0,25.685372039303793,0
9171,2990,6990.281967801752,Withdrawal,New York,Mobile,Afternoon,0,16.48829186805249,0
9172,2500,1631.1854348970967,Transfer,Los Angeles,Laptop,Morning,0,1.4875648396501027,0
9173,4998,134.03673080254072,Deposit,Miami,Mobile,Night,0,31.91122332639012,0
9174,4775,1721.113536558592,Transfer,Houston,POS,Morning,0,34.27957270299768,0
9175,3812,8383.377447650528,Purchase,Houston,POS,Afternoon,0,19.050446940332982,0
9176,1920,226.17685620218577,Deposit,Miami,Laptop,Afternoon,1,18.35724850735044,0
9177,1549,,Deposit,Chicago,POS,Morning,0,27.37139322097373,0
9178,3061,7575.482897395405,Purchase,New York,Laptop,Night,0,37.44494730900236,0
9179,1391,5865.24425362237,Deposit,New York,Mobile,Morning,1,58.143684571003185,0
9180,4418,7829.529746498317,Deposit,New York,Mobile,Morning,0,29.188171350718168,0
9181,3357,7464.043533229611,Deposit,New York,Laptop,Morning,0,56.08120541237183,0
9182,3433,515.5078573468293,Purchase,Chicago,ATM,Night,1,58.52245548252475,0
9183,4280,,Purchase,Miami,Laptop,Morning,1,36.887956550453815,0
9184,2380,2278.048024479864,Transfer,Miami,ATM,Morning,0,34.0770161637774,0
9185,1973,5538.39047789534,Purchase,Houston,Laptop,Morning,1,4.5550484152139825,1
9186,4672,6446.43868371251,Deposit,Miami,Mobile,Afternoon,0,14.169184031855801,0
9187,4639,1694.5958267421029,Purchase,New York,POS,Night,1,59.891446095124216,0
9188,4165,9762.550254442735,Deposit,Chicago,Laptop,Afternoon,0,45.01956841901062,0
9189,4164,4886.678001312217,Deposit,Los Angeles,ATM,Afternoon,0,40.41067094647895,0
9190,1339,585.8505290179604,Deposit,Los Angeles,POS,Morning,0,34.43285836148105,0
9191,3644,9373.247827330626,Purchase,New York,ATM,Afternoon,0,41.28567529293393,0
9192,4516,5866.8157535007485,Deposit,Houston,ATM,Morning,0,41.16454886917991,0
9193,1756,6994.940047833949,Transfer,Los Angeles,ATM,Morning,1,14.070989611146961,0
9194,2045,5256.506141442898,Withdrawal,New York,ATM,Morning,0,47.30092665910104,0
9195,3338,8349.032168221906,Withdrawal,Chicago,Laptop,Afternoon,0,28.451397544979457,0
9196,4556,341.00328731017686,Transfer,Los Angeles,POS,Night,0,42.392229425786574,0
9197,4855,2691.099869118706,Withdrawal,New York,POS,Morning,0,21.50371489791327,0
9198,3353,4701.787080462895,Transfer,Los Angeles,POS,Night,1,35.06837969373953,0
9199,3681,775.2701269739633,Purchase,Chicago,POS,Night,0,44.37467562516473,0
9200,4199,7062.007626573316,Withdrawal,Miami,Mobile,Afternoon,0,37.09470678254478,0
9201,3672,3942.697506415851,Transfer,Miami,Mobile,Morning,1,38.367347782944705,0
9202,1938,27339.53222778759,Transfer,Chicago,Laptop,Afternoon,0,59.642962439104224,0
9203,4344,43.7546796160386,Deposit,Chicago,POS,Night,0,30.847885171169697,0
9204,1847,7201.104814382037,Purchase,Miami,Mobile,Night,0,17.185396864704945,0
9205,1441,8339.754995639889,Transfer,Chicago,POS,Night,0,22.842316509963496,0
9206,3550,3956.4549514581695,Withdrawal,Chicago,Laptop,Morning,1,48.30790602838606,1
9207,1129,5646.537590563322,Deposit,Chicago,ATM,Morning,0,3.8120460679580375,0
9208,4203,2284.5893930366883,Deposit,Miami,Laptop,Afternoon,0,16.189847962461446,0
9209,1596,6225.754486338529,Deposit,Miami,Mobile,Night,0,47.561358064452726,0
9210,2958,131.2532085688532,Purchase,Los Angeles,Mobile,Morning,0,50.93449978778375,0
9211,2505,4891.552532016597,Transfer,Miami,Mobile,Night,0,13.565280631655378,0
9212,1861,6445.612763588516,Purchase,Los Angeles,Laptop,Morning,0,10.750519604416935,0
9213,4461,9182.735814565043,Transfer,Miami,Laptop,Afternoon,0,48.15677356197916,0
9214,3640,3819.5448130516197,Deposit,Houston,Laptop,Night,0,43.32367288147424,0
9215,1998,7654.250127780488,Withdrawal,Los Angeles,POS,Morning,0,34.228762262633104,0
9216,3372,5980.893429135573,Withdrawal,Chicago,Mobile,Afternoon,0,28.02240947236501,0
9217,4140,9270.851008121555,Purchase,Houston,Laptop,Afternoon,0,52.64153618004115,0
9218,4731,3989.7929798377118,Deposit,Miami,Laptop,Morning,0,17.480916043429463,0
9219,3495,3197.76244533115,Transfer,Miami,POS,Afternoon,0,39.205154810210985,0
9220,2551,8872.548566954496,Purchase,Houston,Mobile,Morning,0,55.870304202576925,0
9221,3866,501.9515700688083,Deposit,New York,ATM,Night,0,11.144525303867582,0
9222,2640,1372.4900754074313,Purchase,Chicago,ATM,Afternoon,0,12.39949081830504,0
9223,4236,833.2203014946041,Withdrawal,Los Angeles,Mobile,Night,0,8.006525624868765,0
9224,2511,8432.668466198262,Deposit,Houston,POS,Morning,0,16.7548697974598,0
9225,2736,115.96815946949071,Purchase,Los Angeles,Mobile,Night,0,34.56227790988336,0
9226,3756,8617.954983415511,Transfer,Miami,ATM,Afternoon,0,20.43252031311142,0
9227,2449,4518.165275758955,Withdrawal,New York,Laptop,Afternoon,0,34.000009094378875,0
9228,4768,50.21253575116778,Transfer,New York,Mobile,Afternoon,1,29.49776674720423,1
9229,2857,4022.435320348298,Purchase,Los Angeles,ATM,Afternoon,0,32.32522455298947,0
9230,1264,1876.1404020399054,Deposit,Miami,Laptop,Morning,0,57.16349191362905,0
9231,4946,6247.7608698469085,Withdrawal,New York,Mobile,Night,0,13.211308657059185,0
9232,3659,6796.794311317249,Transfer,Chicago,POS,Morning,0,40.56945326908495,0
9233,4413,4880.400428345948,Transfer,Miami,ATM,Afternoon,0,29.017202948729853,0
9234,3879,414.790059142303,Deposit,Houston,Laptop,Night,0,41.09322760540569,0
9235,4797,6564.726755628347,Purchase,Houston,Laptop,Afternoon,0,36.29069233375242,0
9236,4349,8421.967448219157,Transfer,Houston,POS,Night,1,45.62237761251085,0
9237,3721,7206.039530490751,Purchase,Chicago,ATM,Night,0,32.491465391939926,0
9238,2462,8301.279610363632,Purchase,Miami,Laptop,Afternoon,0,42.40445284271136,0
9239,1156,2013.090140273366,Purchase,Los Angeles,POS,Morning,0,44.381486903492316,0
9240,2445,8889.99051716826,Deposit,Los Angeles,ATM,Afternoon,1,11.507338554859409,0
9241,3298,3228.7125719731484,Purchase,Miami,POS,Night,0,55.56941168357441,0
9242,3925,143.91409437739034,Withdrawal,Chicago,POS,Morning,0,43.75036536008038,0
9243,2632,8435.482546827416,Deposit,Miami,POS,Morning,0,6.710322112097376,0
9244,3577,9418.79447695762,Transfer,Los Angeles,POS,Morning,0,51.79168739445513,0
9245,3374,6559.026392199315,Deposit,Miami,ATM,Morning,1,12.254205553378048,1
9246,4008,2322.0519383296123,Transfer,Houston,POS,Night,0,35.5960146574659,0
9247,1894,2524.9271981824786,Withdrawal,Miami,POS,Night,0,19.47396151730549,0
9248,3144,4671.262805621839,Purchase,New York,Laptop,Afternoon,0,34.96992899513394,0
9249,1512,8979.332485218181,Purchase,Miami,ATM,Night,0,53.40038779254012,0
9250,1215,1504.4805849141082,Purchase,Los Angeles,ATM,Afternoon,1,53.54977144083975,1
9251,4203,8261.476959139034,Purchase,Los Angeles,POS,Night,0,47.3770973696435,0
9252,4331,2920.115058964452,Deposit,Los Angeles,POS,Afternoon,0,49.06852748865507,0
9253,3172,8087.775832596688,Withdrawal,Houston,Mobile,Morning,0,30.95507219284667,0
9254,4153,9203.50926403937,Transfer,Los Angeles,POS,Morning,0,52.23447828849675,0
9255,4354,4280.663781223259,Deposit,New York,ATM,Night,0,28.557122096148746,0
9256,2706,3656.856034514253,Purchase,Miami,Laptop,Morning,0,13.2916684881759,0
9257,3106,8024.190976523305,Purchase,Chicago,ATM,Afternoon,0,53.97907234390175,0
9258,2567,5299.5339949701465,Purchase,Los Angeles,Laptop,Afternoon,0,28.113535727874716,0
9259,3208,6847.645994147339,Transfer,Miami,POS,Morning,0,36.446280094115295,0
9260,3331,6232.064077242184,Transfer,Houston,Mobile,Morning,0,37.963405177131534,0
9261,3153,1537.3595679915152,Deposit,Miami,Laptop,Morning,0,5.853720925482392,0
9262,2128,8449.455699292721,Withdrawal,Los Angeles,ATM,Night,0,21.885049942356066,0
9263,4510,1965.7933630172306,Transfer,Los Angeles,POS,Afternoon,0,22.168788031890706,0
9264,1227,9323.4986192671,Deposit,Los Angeles,Laptop,Night,0,43.286770383113904,0
9265,4771,2513.207201307257,Transfer,New York,Mobile,Night,0,40.95653939367728,0
9266,4653,7341.470923004682,Deposit,Miami,Mobile,Afternoon,0,59.34646009253123,0
9267,3365,,Purchase,Chicago,Mobile,Afternoon,0,44.1323113886163,0
9268,2487,3184.67623178277,Transfer,New York,POS,Afternoon,0,14.140841978954148,0
9269,1801,3106.91850929523,Purchase,Chicago,Laptop,Night,1,21.398614834831815,1
9270,2622,7481.443617720572,Withdrawal,Los Angeles,Laptop,Afternoon,0,10.856387331810392,0
9271,2905,5572.583028514237,Purchase,Chicago,POS,Morning,0,51.85841143943041,0
9272,3921,8830.695033916496,Withdrawal,Chicago,Laptop,Afternoon,0,50.90714300986255,0
9273,1471,3080.653464848408,Transfer,New York,POS,Night,0,54.901691304542176,0
9274,2079,6923.005295346876,Withdrawal,New York,Mobile,Morning,0,39.92553120703837,0
9275,3672,7531.956510634475,Purchase,Miami,Laptop,Morning,0,16.86292442808597,0
9276,3060,1523.3063091692823,Transfer,Chicago,Mobile,Night,1,53.904012731431735,1
9277,4511,4011.8876796249133,Deposit,New York,POS,Night,0,17.089707047799404,0
9278,2041,4833.3467685606065,Transfer,Miami,Mobile,Afternoon,0,23.66055797077587,0
9279,3741,3563.3170250447993,Deposit,Chicago,ATM,Morning,1,2.2904740815127864,1
9280,4020,3227.9048337316895,Purchase,Chicago,POS,Afternoon,0,35.10209786463483,0
9281,3160,6867.334741036443,Transfer,Los Angeles,ATM,Morning,0,26.69861443927909,0
9282,1228,,Deposit,New York,POS,Night,0,39.22608184022355,0
9283,1170,7096.813545058776,Purchase,Houston,Mobile,Morning,0,58.10867875110094,0
9284,1294,9351.0915219434,Withdrawal,New York,Mobile,Morning,1,4.379624393697167,1
9285,1188,5656.323236565734,Deposit,Los Angeles,Mobile,Morning,0,6.397421346605653,0
9286,1425,6118.228025027346,Withdrawal,Miami,ATM,Afternoon,1,34.28303669884958,0
9287,1976,698.6376942196499,Transfer,New York,Mobile,Morning,1,59.875729079115956,0
9288,2102,8646.124267142104,Deposit,Chicago,ATM,Afternoon,0,17.991731662299586,0
9289,3705,2861.6233941266564,Purchase,Houston,ATM,Morning,0,32.65050267922826,0
9290,1918,,Purchase,Miami,Laptop,Afternoon,0,13.019040319369768,0
9291,4253,9791.330575750575,Withdrawal,New York,Laptop,Afternoon,0,32.25432936527599,0
9292,1498,5959.07097972235,Purchase,Miami,Laptop,Morning,0,11.818804139061589,0
9293,2821,7249.847779769132,Transfer,Chicago,POS,Night,0,11.45002126754458,0
9294,3809,4458.742986055281,Transfer,Houston,ATM,Night,1,20.982394971283828,1
9295,1865,613.054776715423,Withdrawal,Chicago,Mobile,Morning,0,56.43753000999177,0
9296,1825,7978.017501402987,Deposit,Houston,Laptop,Morning,0,39.9072206737554,0
9297,4779,359.63842422721683,Purchase,Miami,POS,Night,0,22.928698689180607,0
9298,2858,7009.571710589663,Transfer,New York,ATM,Afternoon,0,38.681728007583075,0
9299,3118,238.98651576487305,Deposit,Houston,POS,Night,0,12.770375002258422,0
9300,3295,8624.429313400939,Transfer,Chicago,Mobile,Night,1,38.61058122737563,1
9301,1145,,Transfer,Houston,Laptop,Night,0,55.29476495200054,0
9302,2641,5147.572239471086,Deposit,Miami,ATM,Afternoon,1,56.279575163609174,1
9303,4846,5975.535537786642,Deposit,Miami,POS,Night,0,35.60228169870985,0
9304,2319,4580.878619660387,Purchase,Miami,Laptop,Morning,1,52.89627495753523,0
9305,3629,3414.2272585953833,Withdrawal,New York,Laptop,Morning,0,23.85123030315802,0
9306,1469,4683.464818847908,Withdrawal,Miami,ATM,Afternoon,0,53.249507710165624,0
9307,4577,3121.0433812727756,Transfer,New York,Laptop,Morning,0,20.71594373464042,0
9308,1192,4386.842247337823,Withdrawal,Los Angeles,POS,Afternoon,1,42.48515399129897,0
9309,2091,3595.540780070326,Transfer,Houston,ATM,Night,0,55.2157644436056,0
